Hour,Load (kW),Load (%),PV
2295,1760,0.98,0.399
2296,1710,0.95,0.203
2297,1477,0.82,0.027
2298,1450,0.81,0
2299,1500,0.83,0
2300,1620,0.9,0
2301,1550,0.86,0
2302,1120,0.62,0
2303,1050,0.58,0
2304,1030,0.57,0
2305,954,0.53,0
2306,940,0.52,0
2307,907,0.5,0
2308,930,0.52,0
2309,946,0.53,0
2310,924,0.51,0.068
2311,997,0.55,0.232
2312,1200,0.67,0.449
2313,1597,0.89,0.628
2314,1721,0.96,0.729
2315,1686,0.94,0.77
2316,1600,0.89,0.76
2317,1750,0.97,0.703
2318,1800,1,0.597
2319,1760,0.98,0.441
2320,1710,0.95,0.244
2321,1477,0.82,0.046
2322,1450,0.81,0
2323,1500,0.83,0
2324,1620,0.9,0
2325,1550,0.86,0
2326,1120,0.62,0
2327,1050,0.58,0
2328,1030,0.57,0
2329,954,0.53,0
2330,940,0.52,0
2331,907,0.5,0
2332,930,0.52,0
2333,946,0.53,0
2334,924,0.51,0.086
2335,997,0.55,0.276
2336,1200,0.67,0.478
2337,1597,0.89,0.628
2338,1721,0.96,0.718
2339,1686,0.94,0.756
2340,1600,0.89,0.745
2341,1750,0.97,0.686
2342,1800,1,0.585
2343,1760,0.98,0.43
2344,1710,0.95,0.236
2345,1477,0.82,0.044
2346,1450,0.81,0
2347,1500,0.83,0
2348,1620,0.9,0
2349,1550,0.86,0
2350,1120,0.62,0
2351,1050,0.58,0
2352,1030,0.57,0
2353,954,0.53,0
2354,940,0.52,0
2355,907,0.5,0
2356,930,0.52,0
2357,946,0.53,0
2358,924,0.51,0.095
2359,997,0.55,0.299
2360,1200,0.67,0.483
2361,1597,0.89,0.604
2362,1721,0.96,0.647
2363,1686,0.94,0.651
2364,1600,0.89,0.615
2365,1750,0.97,0.559
2366,1800,1,0.485
2367,1760,0.98,0.375
2368,1710,0.95,0.213
2369,1477,0.82,0.042
2370,1450,0.81,0
2371,1500,0.83,0
2372,1620,0.9,0
2373,1550,0.86,0
2374,1120,0.62,0
2375,1050,0.58,0
2376,1030,0.57,0
2377,954,0.53,0
2378,940,0.52,0
2379,907,0.5,0
2380,930,0.52,0
2381,946,0.53,0
2382,924,0.51,0.092
2383,997,0.55,0.29
2384,1200,0.67,0.474
2385,1597,0.89,0.613
2386,1721,0.96,0.703
2387,1686,0.94,0.749
2388,1600,0.89,0.746
2389,1750,0.97,0.694
2390,1800,1,0.592
2391,1760,0.98,0.436
2392,1710,0.95,0.242
2393,1477,0.82,0.048
2394,1450,0.81,0
2395,1500,0.83,0
2396,1620,0.9,0
2397,1550,0.86,0
2398,1120,0.62,0
2399,1050,0.58,0
2400,1030,0.57,0
2401,954,0.53,0
2402,940,0.52,0
2403,907,0.5,0
2404,930,0.52,0
2405,946,0.53,0
2406,924,0.51,0.093
2407,997,0.55,0.288
2408,1200,0.67,0.47
2409,1597,0.89,0.61
2410,1721,0.96,0.696
2411,1686,0.94,0.736
2412,1600,0.89,0.725
2413,1750,0.97,0.663
2414,1800,1,0.544
2415,1760,0.98,0.392
2416,1710,0.95,0.214
2417,1477,0.82,0.042
2418,1450,0.81,0
2419,1500,0.83,0
2420,1620,0.9,0
2421,1550,0.86,0
2422,1120,0.62,0
2423,1050,0.58,0
2424,1030,0.57,0
2425,954,0.53,0
2426,940,0.52,0
2427,907,0.5,0
2428,930,0.52,0
2429,946,0.53,0
2430,924,0.51,0.076
2431,997,0.55,0.256
2432,1200,0.67,0.444
2433,1597,0.89,0.61
2434,1721,0.96,0.699
2435,1686,0.94,0.737
2436,1600,0.89,0.729
2437,1750,0.97,0.679
2438,1800,1,0.575
2439,1760,0.98,0.409
2440,1710,0.95,0.205
2441,1477,0.82,0.036
2442,1450,0.81,0
2443,1500,0.83,0
2444,1620,0.9,0
2445,1550,0.86,0
2446,1120,0.62,0
2447,1050,0.58,0
2448,1030,0.57,0
2449,954,0.53,0
2450,940,0.52,0
2451,907,0.5,0
2452,930,0.52,0
2453,946,0.53,0
2454,924,0.51,0.093
2455,997,0.55,0.281
2456,1200,0.67,0.439
2457,1597,0.89,0.54
2458,1721,0.96,0.624
2459,1686,0.94,0.663
2460,1600,0.89,0.602
2461,1750,0.97,0.487
2462,1800,1,0.328
2463,1760,0.98,0.19
2464,1710,0.95,0.084
2465,1477,0.82,0.012
2466,1450,0.81,0
2467,1500,0.83,0
2468,1620,0.9,0
2469,1550,0.86,0
2470,1120,0.62,0
2471,1050,0.58,0
2472,1030,0.57,0
2473,954,0.53,0
2474,940,0.52,0
2475,907,0.5,0
2476,930,0.52,0
2477,946,0.53,0
2478,924,0.51,0.044
2479,997,0.55,0.148
2480,1200,0.67,0.265
2481,1597,0.89,0.332
2482,1721,0.96,0.357
2483,1686,0.94,0.369
2484,1600,0.89,0.343
2485,1750,0.97,0.309
2486,1800,1,0.246
2487,1760,0.98,0.162
2488,1710,0.95,0.082
2489,1477,0.82,0.015
2490,1450,0.81,0
2491,1500,0.83,0
2492,1620,0.9,0
2493,1550,0.86,0
2494,1120,0.62,0
2495,1050,0.58,0
2496,1030,0.57,0
2497,954,0.53,0
2498,940,0.52,0
2499,907,0.5,0
2500,930,0.52,0
2501,946,0.53,0
2502,924,0.51,0.031
2503,997,0.55,0.099
2504,1200,0.67,0.158
2505,1597,0.89,0.208
2506,1721,0.96,0.253
2507,1686,0.94,0.264
2508,1600,0.89,0.243
2509,1750,0.97,0.211
2510,1800,1,0.172
2511,1760,0.98,0.122
2512,1710,0.95,0.054
2513,1477,0.82,0.008
2514,1450,0.81,0
2515,1500,0.83,0
2516,1620,0.9,0
2517,1550,0.86,0
2518,1120,0.62,0
2519,1050,0.58,0
2520,1030,0.57,0
2521,954,0.53,0
2522,940,0.52,0
2523,907,0.5,0
2524,930,0.52,0
2525,946,0.53,0
2526,924,0.51,0.027
2527,997,0.55,0.088
2528,1200,0.67,0.155
2529,1597,0.89,0.229
2530,1721,0.96,0.286
2531,1686,0.94,0.315
2532,1600,0.89,0.314
2533,1750,0.97,0.293
2534,1800,1,0.243
2535,1760,0.98,0.165
2536,1710,0.95,0.073
2537,1477,0.82,0.011
2538,1450,0.81,0
2539,1500,0.83,0
2540,1620,0.9,0
2541,1550,0.86,0
2542,1120,0.62,0
2543,1050,0.58,0
2544,1030,0.57,0
2545,954,0.53,0
2546,940,0.52,0
2547,907,0.5,0
2548,930,0.52,0
2549,946,0.53,0
2550,924,0.51,0.077
2551,997,0.55,0.244
2552,1200,0.67,0.413
2553,1597,0.89,0.525
2554,1721,0.96,0.562
2555,1686,0.94,0.529
2556,1600,0.89,0.475
2557,1750,0.97,0.41
2558,1800,1,0.317
2559,1760,0.98,0.207
2560,1710,0.95,0.099
2561,1477,0.82,0.017
2562,1450,0.81,0
2563,1500,0.83,0
2564,1620,0.9,0
2565,1550,0.86,0
2566,1120,0.62,0
2567,1050,0.58,0
2568,1030,0.57,0
2569,954,0.53,0
2570,940,0.52,0
2571,907,0.5,0
2572,930,0.52,0
2573,946,0.53,0
2574,924,0.51,0.032
2575,997,0.55,0.123
2576,1200,0.67,0.221
2577,1597,0.89,0.295
2578,1721,0.96,0.358
2579,1686,0.94,0.41
2580,1600,0.89,0.394
2581,1750,0.97,0.346
2582,1800,1,0.273
2583,1760,0.98,0.184
2584,1710,0.95,0.09
2585,1477,0.82,0.016
2586,1450,0.81,0
2587,1500,0.83,0
2588,1620,0.9,0
2589,1550,0.86,0
2590,1120,0.62,0
2591,1050,0.58,0
2592,1030,0.57,0
2593,954,0.53,0
2594,940,0.52,0
2595,907,0.5,0
2596,930,0.52,0
2597,946,0.53,0
2598,924,0.51,0.076
2599,997,0.55,0.225
2600,1200,0.67,0.369
2601,1597,0.89,0.496
2602,1721,0.96,0.584
2603,1686,0.94,0.642
2604,1600,0.89,0.656
2605,1750,0.97,0.622
2606,1800,1,0.521
2607,1760,0.98,0.382
2608,1710,0.95,0.208
2609,1477,0.82,0.043
2610,1450,0.81,0
2611,1500,0.83,0
2612,1620,0.9,0
2613,1550,0.86,0
2614,1120,0.62,0
2615,1050,0.58,0
2616,1030,0.57,0
2617,954,0.53,0
2618,940,0.52,0
2619,907,0.5,0
2620,930,0.52,0
2621,946,0.53,0
2622,924,0.51,0.097
2623,997,0.55,0.295
2624,1200,0.67,0.477
2625,1597,0.89,0.616
2626,1721,0.96,0.705
2627,1686,0.94,0.745
2628,1600,0.89,0.737
2629,1750,0.97,0.68
2630,1800,1,0.559
2631,1760,0.98,0.405
2632,1710,0.95,0.219
2633,1477,0.82,0.045
2634,1450,0.81,0
2635,1500,0.83,0
2636,1620,0.9,0
2637,1550,0.86,0
2638,1120,0.62,0
2639,1050,0.58,0
2640,1030,0.57,0
2641,954,0.53,0
2642,940,0.52,0
2643,907,0.5,0
2644,930,0.52,0
2645,946,0.53,0
2646,924,0.51,0.056
2647,997,0.55,0.166
2648,1200,0.67,0.305
2649,1597,0.89,0.465
2650,1721,0.96,0.611
2651,1686,0.94,0.698
2652,1600,0.89,0.713
2653,1750,0.97,0.669
2654,1800,1,0.579
2655,1760,0.98,0.431
2656,1710,0.95,0.245
2657,1477,0.82,0.054
2658,1450,0.81,0
2659,1500,0.83,0
2660,1620,0.9,0
2661,1550,0.86,0
2662,1120,0.62,0
2663,1050,0.58,0
2664,1030,0.57,0
2665,954,0.53,0
2666,940,0.52,0
2667,907,0.5,0
2668,930,0.52,0
2669,946,0.53,0
2670,924,0.51,0.096
2671,997,0.55,0.289
2672,1200,0.67,0.465
2673,1597,0.89,0.606
2674,1721,0.96,0.715
2675,1686,0.94,0.741
2676,1600,0.89,0.735
2677,1750,0.97,0.681
2678,1800,1,0.58
2679,1760,0.98,0.426
2680,1710,0.95,0.234
2681,1477,0.82,0.049
2682,1450,0.81,0
2683,1500,0.83,0
2684,1620,0.9,0
2685,1550,0.86,0
2686,1120,0.62,0
2687,1050,0.58,0
2688,1030,0.57,0
2689,954,0.53,0
2690,940,0.52,0
2691,907,0.5,0
2692,930,0.52,0
2693,946,0.53,0
2694,924,0.51,0.067
2695,997,0.55,0.185
2696,1200,0.67,0.318
2697,1597,0.89,0.429
2698,1721,0.96,0.504
2699,1686,0.94,0.527
2700,1600,0.89,0.57
2701,1750,0.97,0.529
2702,1800,1,0.444
2703,1760,0.98,0.31
2704,1710,0.95,0.16
2705,1477,0.82,0.031
2706,1450,0.81,0
2707,1500,0.83,0
2708,1620,0.9,0
2709,1550,0.86,0
2710,1120,0.62,0
2711,1050,0.58,0
2712,1030,0.57,0
2713,954,0.53,0
2714,940,0.52,0
2715,907,0.5,0
2716,930,0.52,0
2717,946,0.53,0
2718,924,0.51,0.057
2719,997,0.55,0.18
2720,1200,0.67,0.341
2721,1597,0.89,0.48
2722,1721,0.96,0.569
2723,1686,0.94,0.6
2724,1600,0.89,0.603
2725,1750,0.97,0.555
2726,1800,1,0.444
2727,1760,0.98,0.316
2728,1710,0.95,0.171
2729,1477,0.82,0.038
2730,1450,0.81,0
2731,1500,0.83,0
2732,1620,0.9,0
2733,1550,0.86,0
2734,1120,0.62,0
2735,1050,0.58,0
2736,1030,0.57,0
2737,954,0.53,0
2738,940,0.52,0
2739,907,0.5,0
2740,930,0.52,0
2741,946,0.53,0
2742,924,0.51,0.049
2743,997,0.55,0.142
2744,1200,0.67,0.252
2745,1597,0.89,0.342
2746,1721,0.96,0.405
2747,1686,0.94,0.463
2748,1600,0.89,0.485
2749,1750,0.97,0.455
2750,1800,1,0.393
2751,1760,0.98,0.284
2752,1710,0.95,0.154
2753,1477,0.82,0.033
2754,1450,0.81,0
2755,1500,0.83,0
2756,1620,0.9,0
2757,1550,0.86,0
2758,1120,0.62,0
2759,1050,0.58,0
2760,1030,0.57,0
2761,954,0.53,0
2762,940,0.52,0
2763,907,0.5,0
2764,930,0.52,0
2765,946,0.53,0
2766,924,0.51,0.04
2767,997,0.55,0.175
2768,1200,0.67,0.337
2769,1597,0.89,0.495
2770,1721,0.96,0.62
2771,1686,0.94,0.684
2772,1600,0.89,0.684
2773,1750,0.97,0.591
2774,1800,1,0.445
2775,1760,0.98,0.31
2776,1710,0.95,0.173
2777,1477,0.82,0.042
2778,1450,0.81,0
2779,1500,0.83,0
2780,1620,0.9,0
2781,1550,0.86,0
2782,1120,0.62,0
2783,1050,0.58,0
2784,1030,0.57,0
2785,954,0.53,0
2786,940,0.52,0
2787,907,0.5,0
2788,930,0.52,0
2789,946,0.53,0
2790,924,0.51,0.067
2791,997,0.55,0.208
2792,1200,0.67,0.318
2793,1597,0.89,0.413
2794,1721,0.96,0.494
2795,1686,0.94,0.54
2796,1600,0.89,0.555
2797,1750,0.97,0.528
2798,1800,1,0.463
2799,1760,0.98,0.347
2800,1710,0.95,0.19
2801,1477,0.82,0.044
2802,1450,0.81,0
2803,1500,0.83,0
2804,1620,0.9,0
2805,1550,0.86,0
2806,1120,0.62,0
2807,1050,0.58,0
2808,1030,0.57,0
2809,954,0.53,0
2810,940,0.52,0
2811,907,0.5,0
2812,930,0.52,0
2813,946,0.53,0
2814,924,0.51,0.098
2815,997,0.55,0.288
2816,1200,0.67,0.452
2817,1597,0.89,0.575
2818,1721,0.96,0.656
2819,1686,0.94,0.695
2820,1600,0.89,0.701
2821,1750,0.97,0.657
2822,1800,1,0.56
2823,1760,0.98,0.418
2824,1710,0.95,0.237
2825,1477,0.82,0.055
2826,1450,0.81,0
2827,1500,0.83,0
2828,1620,0.9,0
2829,1550,0.86,0
2830,1120,0.62,0
2831,1050,0.58,0
2832,1030,0.57,0
2833,954,0.53,0
2834,940,0.52,0
2835,907,0.5,0
2836,930,0.52,0
2837,946,0.53,0
2838,924,0.51,0.078
2839,997,0.55,0.234
2840,1200,0.67,0.391
2841,1597,0.89,0.506
2842,1721,0.96,0.592
2843,1686,0.94,0.648
2844,1600,0.89,0.659
2845,1750,0.97,0.623
2846,1800,1,0.536
2847,1760,0.98,0.401
2848,1710,0.95,0.229
2849,1477,0.82,0.054
2850,1450,0.81,0
2851,1500,0.83,0
2852,1620,0.9,0
2853,1550,0.86,0
2854,1120,0.62,0
2855,1050,0.58,0
2856,1030,0.57,0
2857,954,0.53,0
2858,940,0.52,0
2859,907,0.5,0
2860,930,0.52,0
2861,946,0.53,0
2862,924,0.51,0.09
2863,997,0.55,0.25
2864,1200,0.67,0.393
2865,1597,0.89,0.504
2866,1721,0.96,0.563
2867,1686,0.94,0.591
2868,1600,0.89,0.589
2869,1750,0.97,0.539
2870,1800,1,0.445
2871,1760,0.98,0.315
2872,1710,0.95,0.174
2873,1477,0.82,0.04
2874,1450,0.81,0
2875,1500,0.83,0
2876,1620,0.9,0
2877,1550,0.86,0
2878,1120,0.62,0
2879,1050,0.58,0
2880,1030,0.57,0
2881,954,0.53,0
2882,940,0.52,0
2883,907,0.5,0
2884,930,0.52,0
2885,946,0.53,0
2886,924,0.51,0.095
2887,997,0.55,0.261
2888,1200,0.67,0.402
2889,1597,0.89,0.509
2890,1721,0.96,0.561
2891,1686,0.94,0.543
2892,1600,0.89,0.529
2893,1750,0.97,0.49
2894,1800,1,0.42
2895,1760,0.98,0.318
2896,1710,0.95,0.184
2897,1477,0.82,0.047
2898,1450,0.81,0
2899,1500,0.83,0
2900,1620,0.9,0
2901,1550,0.86,0
2902,1120,0.62,0
2903,1050,0.58,0
2904,1030,0.57,0
2905,954,0.53,0
2906,940,0.52,0
2907,907,0.5,0
2908,930,0.52,0
2909,946,0.53,0
2910,924,0.51,0.087
2911,997,0.55,0.244
2912,1200,0.67,0.393
2913,1597,0.89,0.508
2914,1721,0.96,0.591
2915,1686,0.94,0.629
2916,1600,0.89,0.613
2917,1750,0.97,0.563
2918,1800,1,0.453
2919,1760,0.98,0.317
2920,1710,0.95,0.161
2921,1477,0.82,0.034
2922,1450,0.81,0
2923,1500,0.83,0
2924,1620,0.9,0
2925,1550,0.86,0
2926,1120,0.62,0
2927,1050,0.58,0
2928,1030,0.57,0
2929,954,0.53,0
2930,940,0.52,0
2931,907,0.5,0
2932,930,0.52,0
2933,946,0.53,0
2934,924,0.51,0.067
2935,997,0.55,0.211
2936,1200,0.67,0.352
2937,1597,0.89,0.459
2938,1721,0.96,0.505
2939,1686,0.94,0.52
2940,1600,0.89,0.505
2941,1750,0.97,0.465
2942,1800,1,0.389
2943,1760,0.98,0.274
2944,1710,0.95,0.142
2945,1477,0.82,0.031
2946,1450,0.81,0
2947,1500,0.83,0
2948,1620,0.9,0
2949,1550,0.86,0
2950,1120,0.62,0
2951,1050,0.58,0
2952,1030,0.57,0
2953,954,0.53,0
2954,940,0.52,0
2955,907,0.5,0
2956,930,0.52,0
2957,946,0.53,0
2958,924,0.51,0.097
2959,997,0.55,0.283
2960,1200,0.67,0.451
2961,1597,0.89,0.583
2962,1721,0.96,0.67
2963,1686,0.94,0.709
2964,1600,0.89,0.707
2965,1750,0.97,0.654
2966,1800,1,0.549
2967,1760,0.98,0.404
2968,1710,0.95,0.226
2969,1477,0.82,0.053
2970,1450,0.81,0
2971,1500,0.83,0
2972,1620,0.9,0
2973,1550,0.86,0
2974,1120,0.62,0
2975,1050,0.58,0
2976,1030,0.57,0
2977,954,0.53,0
2978,940,0.52,0
2979,907,0.5,0
2980,930,0.52,0
2981,946,0.53,0
2982,924,0.51,0.105
2983,997,0.55,0.289
2984,1200,0.67,0.468
2985,1597,0.89,0.598
2986,1721,0.96,0.684
2987,1686,0.94,0.726
2988,1600,0.89,0.72
2989,1750,0.97,0.668
2990,1800,1,0.572
2991,1760,0.98,0.426
2992,1710,0.95,0.243
2993,1477,0.82,0.058
2994,1450,0.81,0
2995,1500,0.83,0
2996,1620,0.9,0
2997,1550,0.86,0
2998,1120,0.62,0
2999,1050,0.58,0
3000,1030,0.57,0
3001,954,0.53,0
3002,940,0.52,0
3003,907,0.5,0
3004,930,0.52,0
3005,946,0.53,0
3006,924,0.51,0.065
3007,997,0.55,0.175
3008,1200,0.67,0.291
3009,1597,0.89,0.381
3010,1721,0.96,0.426
3011,1686,0.94,0.452
3012,1600,0.89,0.461
3013,1750,0.97,0.44
3014,1800,1,0.405
3015,1760,0.98,0.298
3016,1710,0.95,0.152
3017,1477,0.82,0.034
3018,1450,0.81,0
3019,1500,0.83,0
3020,1620,0.9,0
3021,1550,0.86,0
3022,1120,0.62,0
3023,1050,0.58,0
3024,1030,0.57,0
3025,954,0.53,0
3026,940,0.52,0
3027,907,0.5,0
3028,930,0.52,0
3029,946,0.53,0
3030,924,0.51,0.042
3031,997,0.55,0.134
3032,1200,0.67,0.218
3033,1597,0.89,0.284
3034,1721,0.96,0.333
3035,1686,0.94,0.375
3036,1600,0.89,0.374
3037,1750,0.97,0.325
3038,1800,1,0.268
3039,1760,0.98,0.2
3040,1710,0.95,0.115
3041,1477,0.82,0.026
3042,1450,0.81,0
3043,1500,0.83,0
3044,1620,0.9,0
3045,1550,0.86,0
3046,1120,0.62,0
3047,1050,0.58,0
3048,1030,0.57,0
3049,954,0.53,0
3050,940,0.52,0
3051,907,0.5,0
3052,930,0.52,0
3053,946,0.53,0
3054,924,0.51,0.056
3055,997,0.55,0.121
3056,1200,0.67,0.193
3057,1597,0.89,0.264
3058,1721,0.96,0.304
3059,1686,0.94,0.3
3060,1600,0.89,0.333
3061,1750,0.97,0.302
3062,1800,1,0.259
3063,1760,0.98,0.191
3064,1710,0.95,0.107
3065,1477,0.82,0.025
3066,1450,0.81,0
3067,1500,0.83,0
3068,1620,0.9,0
3069,1550,0.86,0
3070,1120,0.62,0
3071,1050,0.58,0
3072,1030,0.57,0
3073,954,0.53,0
3074,940,0.52,0
3075,907,0.5,0
3076,930,0.52,0
3077,946,0.53,0
3078,924,0.51,0.026
3079,997,0.55,0.081
3080,1200,0.67,0.153
3081,1597,0.89,0.229
3082,1721,0.96,0.273
3083,1686,0.94,0.304
3084,1600,0.89,0.306
3085,1750,0.97,0.28
3086,1800,1,0.236
3087,1760,0.98,0.169
3088,1710,0.95,0.089
3089,1477,0.82,0.02
3090,1450,0.81,0
3091,1500,0.83,0
3092,1620,0.9,0
3093,1550,0.86,0
3094,1120,0.62,0
3095,1050,0.58,0
3096,1030,0.57,0
3097,954,0.53,0
3098,940,0.52,0
3099,907,0.5,0
3100,930,0.52,0
3101,946,0.53,0
3102,924,0.51,0.029
3103,997,0.55,0.096
3104,1200,0.67,0.168
3105,1597,0.89,0.237
3106,1721,0.96,0.279
3107,1686,0.94,0.303
3108,1600,0.89,0.304
3109,1750,0.97,0.271
3110,1800,1,0.213
3111,1760,0.98,0.161
3112,1710,0.95,0.098
3113,1477,0.82,0.026
3114,1450,0.81,0
3115,1500,0.83,0
3116,1620,0.9,0
3117,1550,0.86,0
3118,1120,0.62,0
3119,1050,0.58,0
3120,1030,0.57,0
3121,954,0.53,0
3122,940,0.52,0
3123,907,0.5,0
3124,930,0.52,0
3125,946,0.53,0.001
3126,924,0.51,0.08
3127,997,0.55,0.237
3128,1200,0.67,0.403
3129,1597,0.89,0.549
3130,1721,0.96,0.653
3131,1686,0.94,0.709
3132,1600,0.89,0.711
3133,1750,0.97,0.663
3134,1800,1,0.565
3135,1760,0.98,0.422
3136,1710,0.95,0.243
3137,1477,0.82,0.06
3138,1450,0.81,0
3139,1500,0.83,0
3140,1620,0.9,0
3141,1550,0.86,0
3142,1120,0.62,0
3143,1050,0.58,0
3144,1030,0.57,0
3145,954,0.53,0
3146,940,0.52,0
3147,907,0.5,0
3148,930,0.52,0
3149,946,0.53,0.001
3150,924,0.51,0.099
3151,997,0.55,0.272
3152,1200,0.67,0.444
3153,1597,0.89,0.581
3154,1721,0.96,0.67
3155,1686,0.94,0.711
3156,1600,0.89,0.703
3157,1750,0.97,0.643
3158,1800,1,0.532
3159,1760,0.98,0.373
3160,1710,0.95,0.186
3161,1477,0.82,0.04
3162,1450,0.81,0
3163,1500,0.83,0
3164,1620,0.9,0
3165,1550,0.86,0
3166,1120,0.62,0
3167,1050,0.58,0
3168,1030,0.57,0
3169,954,0.53,0
3170,940,0.52,0
3171,907,0.5,0
3172,930,0.52,0
3173,946,0.53,0.001
3174,924,0.51,0.114
3175,997,0.55,0.303
3176,1200,0.67,0.473
3177,1597,0.89,0.601
3178,1721,0.96,0.68
3179,1686,0.94,0.715
3180,1600,0.89,0.701
3181,1750,0.97,0.656
3182,1800,1,0.556
3183,1760,0.98,0.415
3184,1710,0.95,0.241
3185,1477,0.82,0.06
3186,1450,0.81,0
3187,1500,0.83,0
3188,1620,0.9,0
3189,1550,0.86,0
3190,1120,0.62,0
3191,1050,0.58,0
3192,1030,0.57,0
3193,954,0.53,0
3194,940,0.52,0
3195,907,0.5,0
3196,930,0.52,0
3197,946,0.53,0.001
3198,924,0.51,0.107
3199,997,0.55,0.289
3200,1200,0.67,0.454
3201,1597,0.89,0.576
3202,1721,0.96,0.655
3203,1686,0.94,0.7
3204,1600,0.89,0.699
3205,1750,0.97,0.653
3206,1800,1,0.559
3207,1760,0.98,0.418
3208,1710,0.95,0.239
3209,1477,0.82,0.059
3210,1450,0.81,0
3211,1500,0.83,0
3212,1620,0.9,0
3213,1550,0.86,0
3214,1120,0.62,0
3215,1050,0.58,0
3216,1030,0.57,0
3217,954,0.53,0
3218,940,0.52,0
3219,907,0.5,0
3220,930,0.52,0
3221,946,0.53,0.001
3222,924,0.51,0.101
3223,997,0.55,0.275
3224,1200,0.67,0.433
3225,1597,0.89,0.545
3226,1721,0.96,0.625
3227,1686,0.94,0.662
3228,1600,0.89,0.654
3229,1750,0.97,0.6
3230,1800,1,0.528
3231,1760,0.98,0.391
3232,1710,0.95,0.226
3233,1477,0.82,0.059
3234,1450,0.81,0
3235,1500,0.83,0
3236,1620,0.9,0
3237,1550,0.86,0
3238,1120,0.62,0
3239,1050,0.58,0
3240,1030,0.57,0
3241,954,0.53,0
3242,940,0.52,0
3243,907,0.5,0
3244,930,0.52,0
3245,946,0.53,0.001
3246,924,0.51,0.106
3247,997,0.55,0.284
3248,1200,0.67,0.448
3249,1597,0.89,0.57
3250,1721,0.96,0.653
3251,1686,0.94,0.681
3252,1600,0.89,0.681
3253,1750,0.97,0.64
3254,1800,1,0.549
3255,1760,0.98,0.413
3256,1710,0.95,0.241
3257,1477,0.82,0.062
3258,1450,0.81,0
3259,1500,0.83,0
3260,1620,0.9,0
3261,1550,0.86,0
3262,1120,0.62,0
3263,1050,0.58,0
3264,1030,0.57,0
3265,954,0.53,0
3266,940,0.52,0
3267,907,0.5,0
3268,930,0.52,0
3269,946,0.53,0
3270,924,0.51,0.063
3271,997,0.55,0.184
3272,1200,0.67,0.318
3273,1597,0.89,0.415
3274,1721,0.96,0.469
3275,1686,0.94,0.463
3276,1600,0.89,0.465
3277,1750,0.97,0.438
3278,1800,1,0.391
3279,1760,0.98,0.31
3280,1710,0.95,0.184
3281,1477,0.82,0.05
3282,1450,0.81,0
3283,1500,0.83,0
3284,1620,0.9,0
3285,1550,0.86,0
3286,1120,0.62,0
3287,1050,0.58,0
3288,1030,0.57,0
3289,954,0.53,0
3290,940,0.52,0
3291,907,0.5,0
3292,930,0.52,0
3293,946,0.53,0
3294,924,0.51,0.054
3295,997,0.55,0.171
3296,1200,0.67,0.302
3297,1597,0.89,0.427
3298,1721,0.96,0.556
3299,1686,0.94,0.632
3300,1600,0.89,0.641
3301,1750,0.97,0.594
3302,1800,1,0.503
3303,1760,0.98,0.38
3304,1710,0.95,0.222
3305,1477,0.82,0.059
3306,1450,0.81,0
3307,1500,0.83,0
3308,1620,0.9,0
3309,1550,0.86,0
3310,1120,0.62,0
3311,1050,0.58,0
3312,1030,0.57,0
3313,954,0.53,0
3314,940,0.52,0
3315,907,0.5,0
3316,930,0.52,0
3317,946,0.53,0.001
3318,924,0.51,0.071
3319,997,0.55,0.184
3320,1200,0.67,0.292
3321,1597,0.89,0.377
3322,1721,0.96,0.467
3323,1686,0.94,0.529
3324,1600,0.89,0.556
3325,1750,0.97,0.532
3326,1800,1,0.454
3327,1760,0.98,0.339
3328,1710,0.95,0.188
3329,1477,0.82,0.049
3330,1450,0.81,0
3331,1500,0.83,0
3332,1620,0.9,0
3333,1550,0.86,0
3334,1120,0.62,0
3335,1050,0.58,0
3336,1030,0.57,0
3337,954,0.53,0
3338,940,0.52,0
3339,907,0.5,0
3340,930,0.52,0
3341,946,0.53,0.001
3342,924,0.51,0.079
3343,997,0.55,0.226
3344,1200,0.67,0.378
3345,1597,0.89,0.493
3346,1721,0.96,0.565
3347,1686,0.94,0.605
3348,1600,0.89,0.613
3349,1750,0.97,0.58
3350,1800,1,0.501
3351,1760,0.98,0.376
3352,1710,0.95,0.215
3353,1477,0.82,0.056
3354,1450,0.81,0
3355,1500,0.83,0
3356,1620,0.9,0
3357,1550,0.86,0
3358,1120,0.62,0
3359,1050,0.58,0
3360,1030,0.57,0
3361,954,0.53,0
3362,940,0.52,0
3363,907,0.5,0
3364,930,0.52,0
3365,946,0.53,0.001
3366,924,0.51,0.087
3367,997,0.55,0.214
3368,1200,0.67,0.33
3369,1597,0.89,0.416
3370,1721,0.96,0.469
3371,1686,0.94,0.456
3372,1600,0.89,0.463
3373,1750,0.97,0.404
3374,1800,1,0.33
3375,1760,0.98,0.255
3376,1710,0.95,0.147
3377,1477,0.82,0.043
3378,1450,0.81,0
3379,1500,0.83,0
3380,1620,0.9,0
3381,1550,0.86,0
3382,1120,0.62,0
3383,1050,0.58,0
3384,1030,0.57,0
3385,954,0.53,0
3386,940,0.52,0
3387,907,0.5,0
3388,930,0.52,0
3389,946,0.53,0.001
3390,924,0.51,0.08
3391,997,0.55,0.206
3392,1200,0.67,0.326
3393,1597,0.89,0.418
3394,1721,0.96,0.485
3395,1686,0.94,0.518
3396,1600,0.89,0.51
3397,1750,0.97,0.399
3398,1800,1,0.338
3399,1760,0.98,0.251
